x-axis,1,2,3
second,Volt,Volt,Volt
-8.3900E-06,+34.5000000000E+00,+793.7499993E-03,+737.5001907E-03
-8.3800E-06,+35.1250000000E+00,+824.9999993E-03,+737.5001907E-03
-8.3700E-06,+34.5000000000E+00,+856.2499993E-03,+737.5001907E-03
-8.3600E-06,+34.5000000000E+00,+856.2499993E-03,+737.5001907E-03
-8.3500E-06,+34.5000000000E+00,+918.7499993E-03,+675.0001907E-03
-8.3400E-06,+35.1250000000E+00,+887.4999993E-03,+800.0001907E-03
-8.3300E-06,+34.5000000000E+00,+856.2499993E-03,+737.5001907E-03
-8.3200E-06,+34.5000000000E+00,+824.9999993E-03,+737.5001907E-03
-8.3100E-06,+34.5000000000E+00,+824.9999993E-03,+675.0001907E-03
-8.3000E-06,+35.1250000000E+00,+824.9999993E-03,+737.5001907E-03
-8.2900E-06,+34.5000000000E+00,+856.2499993E-03,+800.0001907E-03
-8.2800E-06,+34.5000000000E+00,+856.2499993E-03,+737.5001907E-03
-8.2700E-06,+33.8750000000E+00,+887.4999993E-03,+737.5001907E-03
-8.2600E-06,+33.8750000000E+00,+949.9999993E-03,+737.5001907E-03
-8.2500E-06,+34.5000000000E+00,+887.4999993E-03,+737.5001907E-03
-8.2400E-06,+34.5000000000E+00,+887.4999993E-03,+800.0001907E-03
-8.2300E-06,+34.5000000000E+00,+887.4999993E-03,+737.5001907E-03
-8.2200E-06,+34.5000000000E+00,+824.9999993E-03,+737.5001907E-03
-8.2100E-06,+33.8750000000E+00,+762.4999993E-03,+800.0001907E-03
-8.2000E-06,+33.8750000000E+00,+762.4999993E-03,+737.5001907E-03
-8.1900E-06,+33.8750000000E+00,+762.4999993E-03,+737.5001907E-03
-8.1800E-06,+34.5000000000E+00,+762.4999993E-03,+737.5001907E-03
-8.1700E-06,+33.8750000000E+00,+793.7499993E-03,+737.5001907E-03
-8.1600E-06,+33.8750000000E+00,+824.9999993E-03,+737.5001907E-03
-8.1500E-06,+33.8750000000E+00,+824.9999993E-03,+737.5001907E-03
-8.1400E-06,+33.8750000000E+00,+856.2499993E-03,+737.5001907E-03
-8.1300E-06,+33.8750000000E+00,+824.9999993E-03,+800.0001907E-03
-8.1200E-06,+33.2500000000E+00,+793.7499993E-03,+737.5001907E-03
-8.1100E-06,+33.2500000000E+00,+793.7499993E-03,+737.5001907E-03
-8.1000E-06,+34.5000000000E+00,+856.2499993E-03,+737.5001907E-03
-8.0900E-06,+33.8750000000E+00,+856.2499993E-03,+737.5001907E-03
-8.0800E-06,+33.8750000000E+00,+824.9999993E-03,+737.5001907E-03
-8.0700E-06,+33.8750000000E+00,+824.9999993E-03,+800.0001907E-03
-8.0600E-06,+33.2500000000E+00,+856.2499993E-03,+737.5001907E-03
-8.0500E-06,+33.8750000000E+00,+793.7499993E-03,+737.5001907E-03
-8.0400E-06,+33.8750000000E+00,+793.7499993E-03,+800.0001907E-03
-8.0300E-06,+33.2500000000E+00,+762.4999993E-03,+737.5001907E-03
-8.0200E-06,+33.8750000000E+00,+762.4999993E-03,+800.0001907E-03
-8.0100E-06,+33.8750000000E+00,+793.7499993E-03,+737.5001907E-03
-8.0000E-06,+33.8750000000E+00,+762.4999993E-03,+737.5001907E-03
-7.9900E-06,+33.8750000000E+00,+762.4999993E-03,+800.0001907E-03
-7.9800E-06,+33.8750000000E+00,+731.2499993E-03,+800.0001907E-03
-7.9700E-06,+33.8750000000E+00,+762.4999993E-03,+737.5001907E-03
-7.9600E-06,+33.2500000000E+00,+731.2499993E-03,+800.0001907E-03
-7.9500E-06,+33.2500000000E+00,+762.4999993E-03,+737.5001907E-03
-7.9400E-06,+33.2500000000E+00,+731.2499993E-03,+800.0001907E-03
-7.9300E-06,+33.2500000000E+00,+762.4999993E-03,+800.0001907E-03
-7.9200E-06,+33.2500000000E+00,+731.2499993E-03,+737.5001907E-03
-7.9100E-06,+33.2500000000E+00,+762.4999993E-03,+675.0001907E-03
-7.9000E-06,+33.2500000000E+00,+793.7499993E-03,+737.5001907E-03
-7.8900E-06,+33.2500000000E+00,+731.2499993E-03,+737.5001907E-03
-7.8800E-06,+33.2500000000E+00,+731.2499993E-03,+800.0001907E-03
-7.8700E-06,+32.6250000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8600E-06,+33.2500000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8500E-06,+33.2500000000E+00,+699.9999993E-03,+737.5001907E-03
-7.8400E-06,+32.6250000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8300E-06,+32.6250000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8200E-06,+33.2500000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8100E-06,+33.2500000000E+00,+668.7499993E-03,+737.5001907E-03
-7.8000E-06,+33.2500000000E+00,+699.9999993E-03,+737.5001907E-03
-7.7900E-06,+32.6250000000E+00,+699.9999993E-03,+737.5001907E-03
-7.7800E-06,+32.6250000000E+00,+637.4999993E-03,+737.5001907E-03
-7.7700E-06,+32.6250000000E+00,+606.2499993E-03,+737.5001907E-03
-7.7600E-06,+32.6250000000E+00,+637.4999993E-03,+737.5001907E-03
-7.7500E-06,+32.6250000000E+00,+606.2499993E-03,+737.5001907E-03
-7.7400E-06,+32.6250000000E+00,+668.7499993E-03,+737.5001907E-03
-7.7300E-06,+32.6250000000E+00,+668.7499993E-03,+737.5001907E-03
-7.7200E-06,+32.6250000000E+00,+699.9999993E-03,+737.5001907E-03
-7.7100E-06,+32.0000000000E+00,+699.9999993E-03,+800.0001907E-03
-7.7000E-06,+32.6250000000E+00,+731.2499993E-03,+737.5001907E-03
-7.6900E-06,+32.0000000000E+00,+668.7499993E-03,+737.5001907E-03
-7.6800E-06,+32.6250000000E+00,+637.4999993E-03,+737.5001907E-03
-7.6700E-06,+32.6250000000E+00,+637.4999993E-03,+737.5001907E-03
-7.6600E-06,+32.0000000000E+00,+574.9999993E-03,+737.5001907E-03
-7.6500E-06,+32.0000000000E+00,+606.2499993E-03,+737.5001907E-03
-7.6400E-06,+32.0000000000E+00,+606.2499993E-03,+737.5001907E-03
-7.6300E-06,+32.0000000000E+00,+574.9999993E-03,+737.5001907E-03
-7.6200E-06,+32.0000000000E+00,+606.2499993E-03,+737.5001907E-03
-7.6100E-06,+32.0000000000E+00,+574.9999993E-03,+737.5001907E-03
-7.6000E-06,+32.0000000000E+00,+574.9999993E-03,+800.0001907E-03
-7.5900E-06,+31.3750000000E+00,+543.7499993E-03,+800.0001907E-03
-7.5800E-06,+32.6250000000E+00,+574.9999993E-03,+737.5001907E-03
-7.5700E-06,+32.0000000000E+00,+574.9999993E-03,+737.5001907E-03
-7.5600E-06,+32.0000000000E+00,+637.4999993E-03,+737.5001907E-03
-7.5500E-06,+31.3750000000E+00,+637.4999993E-03,+800.0001907E-03
-7.5400E-06,+31.3750000000E+00,+668.7499993E-03,+800.0001907E-03
-7.5300E-06,+32.0000000000E+00,+668.7499993E-03,+800.0001907E-03
-7.5200E-06,+32.0000000000E+00,+637.4999993E-03,+737.5001907E-03
-7.5100E-06,+31.3750000000E+00,+606.2499993E-03,+737.5001907E-03
-7.5000E-06,+31.3750000000E+00,+543.7499993E-03,+800.0001907E-03
-7.4900E-06,+31.3750000000E+00,+481.2499993E-03,+737.5001907E-03
-7.4800E-06,+31.3750000000E+00,+449.9999993E-03,+737.5001907E-03
-7.4700E-06,+31.3750000000E+00,+512.4999993E-03,+800.0001907E-03
-7.4600E-06,+31.3750000000E+00,+512.4999993E-03,+800.0001907E-03
-7.4500E-06,+31.3750000000E+00,+543.7499993E-03,+737.5001907E-03
-7.4400E-06,+31.3750000000E+00,+512.4999993E-03,+737.5001907E-03
-7.4300E-06,+31.3750000000E+00,+512.4999993E-03,+800.0001907E-03
-7.4200E-06,+30.7500000000E+00,+512.4999993E-03,+800.0001907E-03
-7.4100E-06,+30.7500000000E+00,+481.2499993E-03,+800.0001907E-03
-7.4000E-06,+31.3750000000E+00,+449.9999993E-03,+800.0001907E-03
-7.3900E-06,+31.3750000000E+00,+481.2499993E-03,+737.5001907E-03
-7.3800E-06,+30.7500000000E+00,+481.2499993E-03,+737.5001907E-03
-7.3700E-06,+30.7500000000E+00,+512.4999993E-03,+737.5001907E-03
-7.3600E-06,+30.7500000000E+00,+543.7499993E-03,+800.0001907E-03
-7.3500E-06,+30.1250000000E+00,+574.9999993E-03,+737.5001907E-03
-7.3400E-06,+30.7500000000E+00,+543.7499993E-03,+737.5001907E-03
-7.3300E-06,+30.1250000000E+00,+512.4999993E-03,+737.5001907E-03
-7.3200E-06,+30.1250000000E+00,+449.9999993E-03,+800.0001907E-03
-7.3100E-06,+30.1250000000E+00,+449.9999993E-03,+737.5001907E-03
-7.3000E-06,+30.1250000000E+00,+418.7499993E-03,+737.5001907E-03
-7.2900E-06,+30.7500000000E+00,+418.7499993E-03,+737.5001907E-03
-7.2800E-06,+30.1250000000E+00,+387.4999993E-03,+737.5001907E-03
-7.2700E-06,+30.1250000000E+00,+449.9999993E-03,+737.5001907E-03
-7.2600E-06,+30.7500000000E+00,+449.9999993E-03,+800.0001907E-03
-7.2500E-06,+30.7500000000E+00,+481.2499993E-03,+800.0001907E-03
-7.2400E-06,+30.1250000000E+00,+418.7499993E-03,+737.5001907E-03
-7.2300E-06,+30.1250000000E+00,+387.4999993E-03,+737.5001907E-03
-7.2200E-06,+30.1250000000E+00,+324.9999993E-03,+800.0001907E-03
-7.2100E-06,+29.5000000000E+00,+356.2499993E-03,+737.5001907E-03
-7.2000E-06,+30.1250000000E+00,+324.9999993E-03,+737.5001907E-03
-7.1900E-06,+29.5000000000E+00,+356.2499993E-03,+737.5001907E-03
-7.1800E-06,+30.1250000000E+00,+387.4999993E-03,+737.5001907E-03
-7.1700E-06,+29.5000000000E+00,+387.4999993E-03,+737.5001907E-03
-7.1600E-06,+29.5000000000E+00,+387.4999993E-03,+737.5001907E-03
-7.1500E-06,+29.5000000000E+00,+418.7499993E-03,+737.5001907E-03
-7.1400E-06,+30.1250000000E+00,+418.7499993E-03,+737.5001907E-03
-7.1300E-06,+29.5000000000E+00,+356.2499993E-03,+737.5001907E-03
-7.1200E-06,+29.5000000000E+00,+324.9999993E-03,+737.5001907E-03
-7.1100E-06,+29.5000000000E+00,+356.2499993E-03,+800.0001907E-03
-7.1000E-06,+29.5000000000E+00,+356.2499993E-03,+800.0001907E-03
-7.0900E-06,+28.8750000000E+00,+356.2499993E-03,+737.5001907E-03
-7.0800E-06,+28.8750000000E+00,+324.9999993E-03,+800.0001907E-03
-7.0700E-06,+29.5000000000E+00,+356.2499993E-03,+800.0001907E-03
-7.0600E-06,+28.8750000000E+00,+293.7499993E-03,+800.0001907E-03
-7.0500E-06,+28.8750000000E+00,+262.4999993E-03,+737.5001907E-03
-7.0400E-06,+28.8750000000E+00,+199.9999993E-03,+737.5001907E-03
-7.0300E-06,+28.8750000000E+00,+199.9999993E-03,+737.5001907E-03
-7.0200E-06,+28.8750000000E+00,+231.2499993E-03,+737.5001907E-03
-7.0100E-06,+28.8750000000E+00,+262.4999993E-03,+737.5001907E-03
-7.0000E-06,+28.8750000000E+00,+356.2499993E-03,+737.5001907E-03
-6.9900E-06,+29.5000000000E+00,+356.2499993E-03,+737.5001907E-03
-6.9800E-06,+28.8750000000E+00,+356.2499993E-03,+737.5001907E-03
-6.9700E-06,+28.2500000000E+00,+356.2499993E-03,+737.5001907E-03
-6.9600E-06,+28.8750000000E+00,+324.9999993E-03,+737.5001907E-03
-6.9500E-06,+28.2500000000E+00,+293.7499993E-03,+737.5001907E-03
-6.9400E-06,+28.8750000000E+00,+262.4999993E-03,+737.5001907E-03
-6.9300E-06,+28.2500000000E+00,+231.2499993E-03,+737.5001907E-03
-6.9200E-06,+27.6250000000E+00,+231.2499993E-03,+737.5001907E-03
-6.9100E-06,+28.2500000000E+00,+293.7499993E-03,+737.5001907E-03
-6.9000E-06,+27.6250000000E+00,+293.7499993E-03,+737.5001907E-03
-6.8900E-06,+28.2500000000E+00,+262.4999993E-03,+800.0001907E-03
-6.8800E-06,+27.6250000000E+00,+262.4999993E-03,+737.5001907E-03
-6.8700E-06,+28.2500000000E+00,+199.9999993E-03,+800.0001907E-03
-6.8600E-06,+28.2500000000E+00,+199.9999993E-03,+737.5001907E-03
-6.8500E-06,+27.6250000000E+00,+137.4999993E-03,+737.5001907E-03
-6.8400E-06,+27.6250000000E+00,+106.2499993E-03,+737.5001907E-03
-6.8300E-06,+28.2500000000E+00,+137.4999993E-03,+737.5001907E-03
-6.8200E-06,+27.6250000000E+00,+231.2499993E-03,+737.5001907E-03
-6.8100E-06,+27.6250000000E+00,+231.2499993E-03,+737.5001907E-03
-6.8000E-06,+28.2500000000E+00,+231.2499993E-03,+737.5001907E-03
-6.7900E-06,+27.0000000000E+00,+262.4999993E-03,+737.5001907E-03
-6.7800E-06,+27.6250000000E+00,+231.2499993E-03,+737.5001907E-03
-6.7700E-06,+27.6250000000E+00,+199.9999993E-03,+737.5001907E-03
-6.7600E-06,+27.0000000000E+00,+168.7499993E-03,+675.0001907E-03
-6.7500E-06,+27.6250000000E+00,+137.4999993E-03,+737.5001907E-03
-6.7400E-06,+27.6250000000E+00,+137.4999993E-03,+737.5001907E-03
-6.7300E-06,+27.0000000000E+00,+137.4999993E-03,+737.5001907E-03
-6.7200E-06,+27.6250000000E+00,+168.7499993E-03,+737.5001907E-03
-6.7100E-06,+27.0000000000E+00,+199.9999993E-03,+737.5001907E-03
-6.7000E-06,+27.0000000000E+00,+168.7499993E-03,+737.5001907E-03
-6.6900E-06,+27.0000000000E+00,+168.7499993E-03,+800.0001907E-03
-6.6800E-06,+27.0000000000E+00,+74.9999993E-03,+800.0001907E-03
-6.6700E-06,+27.6250000000E+00,+74.9999993E-03,+800.0001907E-03
-6.6600E-06,+27.0000000000E+00,+74.9999993E-03,+800.0001907E-03
-6.6500E-06,+27.0000000000E+00,+74.9999993E-03,+800.0001907E-03
-6.6400E-06,+27.0000000000E+00,+74.9999993E-03,+800.0001907E-03
-6.6300E-06,+27.0000000000E+00,+168.7499993E-03,+675.0001907E-03
-6.6200E-06,+27.0000000000E+00,+168.7499993E-03,+737.5001907E-03
-6.6100E-06,+27.0000000000E+00,+168.7499993E-03,+737.5001907E-03
-6.6000E-06,+27.0000000000E+00,+137.4999993E-03,+737.5001907E-03
-6.5900E-06,+27.0000000000E+00,+106.2499993E-03,+737.5001907E-03
-6.5800E-06,+27.0000000000E+00,+106.2499993E-03,+737.5001907E-03
-6.5700E-06,+26.3750000000E+00,+74.9999993E-03,+800.0001907E-03
-6.5600E-06,+27.0000000000E+00,+74.9999993E-03,+737.5001907E-03
-6.5500E-06,+26.3750000000E+00,+137.4999993E-03,+800.0001907E-03
-6.5400E-06,+27.0000000000E+00,+168.7499993E-03,+800.0001907E-03
-6.5300E-06,+26.3750000000E+00,+168.7499993E-03,+800.0001907E-03
-6.5200E-06,+26.3750000000E+00,+168.7499993E-03,+800.0001907E-03
-6.5100E-06,+26.3750000000E+00,+137.4999993E-03,+737.5001907E-03
-6.5000E-06,+26.3750000000E+00,+74.9999993E-03,+800.0001907E-03
-6.4900E-06,+26.3750000000E+00,+12.4999993E-03,+737.5001907E-03
-6.4800E-06,+26.3750000000E+00,-50.0000007E-03,+737.5001907E-03
-6.4700E-06,+26.3750000000E+00,-18.7500007E-03,+800.0001907E-03
-6.4600E-06,+26.3750000000E+00,-50.0000007E-03,+737.5001907E-03
-6.4500E-06,+26.3750000000E+00,+43.7499993E-03,+737.5001907E-03
-6.4400E-06,+25.7500000000E+00,+74.9999993E-03,+737.5001907E-03
-6.4300E-06,+25.7500000000E+00,+137.4999993E-03,+737.5001907E-03
-6.4200E-06,+26.3750000000E+00,+137.4999993E-03,+737.5001907E-03
-6.4100E-06,+26.3750000000E+00,+106.2499993E-03,+737.5001907E-03
-6.4000E-06,+25.7500000000E+00,+43.7499993E-03,+800.0001907E-03
-6.3900E-06,+26.3750000000E+00,-18.7500007E-03,+737.5001907E-03
-6.3800E-06,+26.3750000000E+00,-18.7500007E-03,+800.0001907E-03
-6.3700E-06,+26.3750000000E+00,+12.4999993E-03,+737.5001907E-03
-6.3600E-06,+25.7500000000E+00,+43.7499993E-03,+675.0001907E-03
-6.3500E-06,+25.7500000000E+00,+43.7499993E-03,+800.0001907E-03
-6.3400E-06,+25.7500000000E+00,+74.9999993E-03,+737.5001907E-03
-6.3300E-06,+25.7500000000E+00,+43.7499993E-03,+737.5001907E-03
-6.3200E-06,+25.7500000000E+00,+12.4999993E-03,+800.0001907E-03
-6.3100E-06,+25.7500000000E+00,-18.7500007E-03,+800.0001907E-03
-6.3000E-06,+25.7500000000E+00,-81.2500007E-03,+800.0001907E-03
-6.2900E-06,+25.1250000000E+00,-112.5000007E-03,+737.5001907E-03
-6.2800E-06,+25.1250000000E+00,-112.5000007E-03,+737.5001907E-03
-6.2700E-06,+25.1250000000E+00,-18.7500007E-03,+737.5001907E-03
-6.2600E-06,+25.7500000000E+00,+43.7499993E-03,+800.0001907E-03
-6.2500E-06,+25.1250000000E+00,+74.9999993E-03,+737.5001907E-03
-6.2400E-06,+25.1250000000E+00,+74.9999993E-03,+737.5001907E-03
-6.2300E-06,+25.7500000000E+00,+106.2499993E-03,+737.5001907E-03
-6.2200E-06,+25.1250000000E+00,+43.7499993E-03,+737.5001907E-03
-6.2100E-06,+25.7500000000E+00,+43.7499993E-03,+737.5001907E-03
-6.2000E-06,+25.1250000000E+00,+12.4999993E-03,+737.5001907E-03
-6.1900E-06,+25.1250000000E+00,-50.0000007E-03,+800.0001907E-03
-6.1800E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.1700E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.1600E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.1500E-06,+25.1250000000E+00,-18.7500007E-03,+737.5001907E-03
-6.1400E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.1300E-06,+25.1250000000E+00,-112.5000007E-03,+800.0001907E-03
-6.1200E-06,+25.1250000000E+00,-112.5000007E-03,+800.0001907E-03
-6.1100E-06,+25.1250000000E+00,-112.5000007E-03,+737.5001907E-03
-6.1000E-06,+25.1250000000E+00,-112.5000007E-03,+737.5001907E-03
-6.0900E-06,+25.1250000000E+00,-112.5000007E-03,+737.5001907E-03
-6.0800E-06,+25.1250000000E+00,-81.2500007E-03,+737.5001907E-03
-6.0700E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.0600E-06,+25.1250000000E+00,-18.7500007E-03,+737.5001907E-03
-6.0500E-06,+25.1250000000E+00,-18.7500007E-03,+737.5001907E-03
-6.0400E-06,+25.1250000000E+00,-50.0000007E-03,+737.5001907E-03
-6.0300E-06,+24.5000000000E+00,-50.0000007E-03,+800.0001907E-03
-6.0200E-06,+24.5000000000E+00,-112.5000007E-03,+737.5001907E-03
-6.0100E-06,+25.1250000000E+00,-143.7500007E-03,+800.0001907E-03
-6.0000E-06,+24.5000000000E+00,-143.7500007E-03,+737.5001907E-03
-5.9900E-06,+24.5000000000E+00,-81.2500007E-03,+737.5001907E-03
-5.9800E-06,+24.5000000000E+00,-50.0000007E-03,+800.0001907E-03
-5.9700E-06,+24.5000000000E+00,+12.4999993E-03,+737.5001907E-03
-5.9600E-06,+24.5000000000E+00,-18.7500007E-03,+737.5001907E-03
-5.9500E-06,+24.5000000000E+00,-50.0000007E-03,+737.5001907E-03
-5.9400E-06,+24.5000000000E+00,-112.5000007E-03,+800.0001907E-03
-5.9300E-06,+23.8750000000E+00,-175.0000007E-03,+737.5001907E-03
-5.9200E-06,+23.8750000000E+00,-175.0000007E-03,+800.0001907E-03
-5.9100E-06,+24.5000000000E+00,-143.7500007E-03,+737.5001907E-03
-5.9000E-06,+24.5000000000E+00,-175.0000007E-03,+675.0001907E-03
-5.8900E-06,+23.8750000000E+00,-112.5000007E-03,+737.5001907E-03
-5.8800E-06,+24.5000000000E+00,-50.0000007E-03,+737.5001907E-03
-5.8700E-06,+24.5000000000E+00,-18.7500007E-03,+737.5001907E-03
-5.8600E-06,+24.5000000000E+00,-50.0000007E-03,+800.0001907E-03
-5.8500E-06,+23.8750000000E+00,-112.5000007E-03,+800.0001907E-03
-5.8400E-06,+24.5000000000E+00,-143.7500007E-03,+737.5001907E-03
-5.8300E-06,+24.5000000000E+00,-143.7500007E-03,+737.5001907E-03
-5.8200E-06,+24.5000000000E+00,-112.5000007E-03,+737.5001907E-03
-5.8100E-06,+23.8750000000E+00,-143.7500007E-03,+800.0001907E-03
-5.8000E-06,+23.8750000000E+00,-81.2500007E-03,+737.5001907E-03
-5.7900E-06,+23.8750000000E+00,-50.0000007E-03,+800.0001907E-03
-5.7800E-06,+24.5000000000E+00,-81.2500007E-03,+800.0001907E-03
-5.7700E-06,+23.8750000000E+00,-50.0000007E-03,+737.5001907E-03
-5.7600E-06,+23.8750000000E+00,-112.5000007E-03,+800.0001907E-03
-5.7500E-06,+23.8750000000E+00,-143.7500007E-03,+737.5001907E-03
-5.7400E-06,+23.8750000000E+00,-206.2500007E-03,+737.5001907E-03
-5.7300E-06,+23.8750000000E+00,-268.7500007E-03,+737.5001907E-03
-5.7200E-06,+23.8750000000E+00,-268.7500007E-03,+737.5001907E-03
-5.7100E-06,+23.8750000000E+00,-206.2500007E-03,+675.0001907E-03
-5.7000E-06,+24.5000000000E+00,-175.0000007E-03,+800.0001907E-03
-5.6900E-06,+23.8750000000E+00,-143.7500007E-03,+737.5001907E-03
-5.6800E-06,+23.8750000000E+00,-81.2500007E-03,+737.5001907E-03
-5.6700E-06,+23.8750000000E+00,-81.2500007E-03,+737.5001907E-03
-5.6600E-06,+23.2500000000E+00,-112.5000007E-03,+737.5001907E-03
-5.6500E-06,+24.5000000000E+00,-143.7500007E-03,+800.0001907E-03
-5.6400E-06,+23.8750000000E+00,-143.7500007E-03,+800.0001907E-03
-5.6300E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-5.6200E-06,+23.8750000000E+00,-143.7500007E-03,+800.0001907E-03
-5.6100E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.6000E-06,+23.8750000000E+00,-143.7500007E-03,+737.5001907E-03
-5.5900E-06,+23.8750000000E+00,-112.5000007E-03,+737.5001907E-03
-5.5800E-06,+23.2500000000E+00,-175.0000007E-03,+800.0001907E-03
-5.5700E-06,+23.8750000000E+00,-206.2500007E-03,+800.0001907E-03
-5.5600E-06,+23.8750000000E+00,-206.2500007E-03,+737.5001907E-03
-5.5500E-06,+23.8750000000E+00,-206.2500007E-03,+675.0001907E-03
-5.5400E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.5300E-06,+23.8750000000E+00,-206.2500007E-03,+737.5001907E-03
-5.5200E-06,+23.8750000000E+00,-175.0000007E-03,+737.5001907E-03
-5.5100E-06,+23.2500000000E+00,-112.5000007E-03,+737.5001907E-03
-5.5000E-06,+23.8750000000E+00,-112.5000007E-03,+737.5001907E-03
-5.4900E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-5.4800E-06,+23.8750000000E+00,-143.7500007E-03,+737.5001907E-03
-5.4700E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.4600E-06,+23.8750000000E+00,-206.2500007E-03,+737.5001907E-03
-5.4500E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.4400E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.4300E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.4200E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.4100E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.4000E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-5.3900E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.3800E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.3700E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.3600E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.3500E-06,+23.2500000000E+00,-237.5000007E-03,+675.0001907E-03
-5.3400E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.3300E-06,+23.2500000000E+00,-175.0000007E-03,+800.0001907E-03
-5.3200E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.3100E-06,+23.2500000000E+00,-112.5000007E-03,+737.5001907E-03
-5.3000E-06,+23.8750000000E+00,-112.5000007E-03,+800.0001907E-03
-5.2900E-06,+23.2500000000E+00,-206.2500007E-03,+675.0001907E-03
-5.2800E-06,+23.2500000000E+00,-175.0000007E-03,+675.0001907E-03
-5.2700E-06,+23.2500000000E+00,-237.5000007E-03,+675.0001907E-03
-5.2600E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.2500E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.2400E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.2300E-06,+22.6250000000E+00,-143.7500007E-03,+737.5001907E-03
-5.2200E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-5.2100E-06,+23.2500000000E+00,-143.7500007E-03,+800.0001907E-03
-5.2000E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-5.1900E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-5.1800E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-5.1700E-06,+23.2500000000E+00,-268.7500007E-03,+737.5001907E-03
-5.1600E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.1500E-06,+23.2500000000E+00,-237.5000007E-03,+675.0001907E-03
-5.1400E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.1300E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.1200E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.1100E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-5.1000E-06,+23.2500000000E+00,-143.7500007E-03,+800.0001907E-03
-5.0900E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.0800E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.0700E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-5.0600E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-5.0500E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-5.0400E-06,+23.2500000000E+00,-206.2500007E-03,+675.0001907E-03
-5.0300E-06,+23.2500000000E+00,-237.5000007E-03,+675.0001907E-03
-5.0200E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-5.0100E-06,+22.6250000000E+00,-268.7500007E-03,+675.0001907E-03
-5.0000E-06,+22.6250000000E+00,-300.0000007E-03,+737.5001907E-03
-4.9900E-06,+23.2500000000E+00,-300.0000007E-03,+675.0001907E-03
-4.9800E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.9700E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.9600E-06,+23.2500000000E+00,-206.2500007E-03,+800.0001907E-03
-4.9500E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-4.9400E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-4.9300E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.9200E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.9100E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
