x-axis,2
second,Volt
-100.0000E-06,+17.7685922049E+00
-99.9000E-06,+17.7685922049E+00
-99.8000E-06,+17.7685922049E+00
-99.7000E-06,+17.8087932095E+00
-99.6000E-06,+17.7685922049E+00
-99.5000E-06,+18.2912052646E+00
-99.4000E-06,+18.2280322574E+00
-99.3000E-06,+18.2510042600E+00
-99.2000E-06,+18.2510042600E+00
-99.1000E-06,+18.2567472607E+00
-99.0000E-06,+18.2912052646E+00
-98.9000E-06,+18.2912052646E+00
-98.8000E-06,+18.2912052646E+00
-98.7000E-06,+18.2912052646E+00
-98.6000E-06,+18.2912052646E+00
-98.5000E-06,+18.2912052646E+00
-98.4000E-06,+18.2567472607E+00
-98.3000E-06,+18.2912052646E+00
-98.2000E-06,+18.2912052646E+00
-98.1000E-06,+18.3371492699E+00
-98.0000E-06,+18.3141772673E+00
-97.9000E-06,+18.2912052646E+00
-97.8000E-06,+18.3141772673E+00
-97.7000E-06,+18.2969482653E+00
-97.6000E-06,+18.3026912659E+00
-97.5000E-06,+18.3199202679E+00
-97.4000E-06,+18.2912052646E+00
-97.3000E-06,+18.2912052646E+00
-97.2000E-06,+18.3314062692E+00
-97.1000E-06,+18.3314062692E+00
-97.0000E-06,+18.3256632686E+00
-96.9000E-06,+18.2912052646E+00
-96.8000E-06,+18.3026912659E+00
-96.7000E-06,+18.3314062692E+00
-96.6000E-06,+18.2912052646E+00
-96.5000E-06,+18.2912052646E+00
-96.4000E-06,+18.3084342666E+00
-96.3000E-06,+18.3256632686E+00
-96.2000E-06,+18.3314062692E+00
-96.1000E-06,+18.3026912659E+00
-96.0000E-06,+18.3314062692E+00
-95.9000E-06,+18.3314062692E+00
-95.8000E-06,+18.3314062692E+00
-95.7000E-06,+18.3314062692E+00
-95.6000E-06,+18.3314062692E+00
-95.5000E-06,+18.3314062692E+00
-95.4000E-06,+18.3314062692E+00
-95.3000E-06,+18.3371492699E+00
-95.2000E-06,+18.3543782718E+00
-95.1000E-06,+18.3314062692E+00
-95.0000E-06,+18.3486352712E+00
-94.9000E-06,+18.3314062692E+00
-94.8000E-06,+18.3314062692E+00
-94.7000E-06,+18.3314062692E+00
-94.6000E-06,+18.3314062692E+00
-94.5000E-06,+18.3543782718E+00
-94.4000E-06,+18.3314062692E+00
-94.3000E-06,+18.3314062692E+00
-94.2000E-06,+18.3658642732E+00
-94.1000E-06,+18.3314062692E+00
-94.0000E-06,+18.3314062692E+00
-93.9000E-06,+18.3658642732E+00
-93.8000E-06,+18.3314062692E+00
-93.7000E-06,+18.3314062692E+00
-93.6000E-06,+18.3314062692E+00
-93.5000E-06,+18.3314062692E+00
-93.4000E-06,+18.3601212725E+00
-93.3000E-06,+18.3601212725E+00
-93.2000E-06,+18.3314062692E+00
-93.1000E-06,+18.3314062692E+00
-93.0000E-06,+18.3314062692E+00
-92.9000E-06,+18.3314062692E+00
-92.8000E-06,+18.3658642732E+00
-92.7000E-06,+18.3601212725E+00
-92.6000E-06,+18.3314062692E+00
-92.5000E-06,+18.3371492699E+00
-92.4000E-06,+18.3543782718E+00
-92.3000E-06,+18.3314062692E+00
-92.2000E-06,+18.3084342666E+00
-92.1000E-06,+18.3314062692E+00
-92.0000E-06,+18.3314062692E+00
-91.9000E-06,+18.3428922705E+00
-91.8000E-06,+18.3314062692E+00
-91.7000E-06,+18.3314062692E+00
-91.6000E-06,+18.3314062692E+00
-91.5000E-06,+18.3314062692E+00
-91.4000E-06,+18.3314062692E+00
-91.3000E-06,+18.3314062692E+00
-91.2000E-06,+18.3314062692E+00
-91.1000E-06,+18.3314062692E+00
-91.0000E-06,+18.3314062692E+00
-90.9000E-06,+18.3314062692E+00
-90.8000E-06,+18.3314062692E+00
-90.7000E-06,+18.2912052646E+00
-90.6000E-06,+18.3314062692E+00
-90.5000E-06,+18.3314062692E+00
-90.4000E-06,+18.3256632686E+00
-90.3000E-06,+18.3314062692E+00
-90.2000E-06,+18.3314062692E+00
-90.1000E-06,+18.3314062692E+00
-90.0000E-06,+18.3314062692E+00
-89.9000E-06,+18.3314062692E+00
-89.8000E-06,+18.3314062692E+00
-89.7000E-06,+18.3314062692E+00
-89.6000E-06,+18.3314062692E+00
-89.5000E-06,+18.3314062692E+00
-89.4000E-06,+18.3314062692E+00
-89.3000E-06,+18.2969482653E+00
-89.2000E-06,+18.3314062692E+00
-89.1000E-06,+18.2912052646E+00
-89.0000E-06,+18.3314062692E+00
-88.9000E-06,+18.3084342666E+00
-88.8000E-06,+18.3314062692E+00
-88.7000E-06,+18.3314062692E+00
-88.6000E-06,+18.3314062692E+00
-88.5000E-06,+18.3314062692E+00
-88.4000E-06,+18.2912052646E+00
-88.3000E-06,+18.2912052646E+00
-88.2000E-06,+18.3141772673E+00
-88.1000E-06,+18.3314062692E+00
-88.0000E-06,+18.3314062692E+00
-87.9000E-06,+18.2912052646E+00
