x-axis,1,2
second,Volt,Volt
-29.80000E-06,-176.50746181E-03,+283.95727579E-03
-29.75000E-06,+125.00007823E-03,+284.45978835E-03
-29.70000E-06,+125.00007823E-03,+284.45978835E-03
-29.65000E-06,-226.75871849E-03,+284.45978835E-03
-29.60000E-06,+175.25133491E-03,+288.47988881E-03
-29.55000E-06,-226.75871849E-03,+287.97737625E-03
-29.50000E-06,-176.50746182E-03,+288.47988881E-03
-29.45000E-06,-176.50746182E-03,+288.47988881E-03
-29.40000E-06,-226.75871849E-03,+288.47988881E-03
-29.35000E-06,+125.00007823E-03,+288.47988881E-03
-29.30000E-06,+175.25133491E-03,+288.47988881E-03
-29.25000E-06,+175.25133491E-03,+292.49998927E-03
-29.20000E-06,+175.25133491E-03,+288.47988881E-03
-29.15000E-06,+175.25133491E-03,+292.49998927E-03
-29.10000E-06,+175.25133491E-03,+288.98240137E-03
-29.05000E-06,+175.25133491E-03,+292.49998927E-03
-29.00000E-06,+175.25133491E-03,+292.49998927E-03
-28.95000E-06,-176.50746182E-03,+296.01757717E-03
-28.90000E-06,+175.25133491E-03,+297.02260229E-03
-28.85000E-06,-226.75871849E-03,+296.52008973E-03
-28.80000E-06,+175.25133491E-03,+296.52008973E-03
-28.75000E-06,+577.26138830E-03,+324.66079295E-03
-28.70000E-06,+3.34108050541E+00,+340.74119478E-03
-28.65000E-06,+7.31092978270E+00,+420.64069142E-03
-28.60000E-06,+19.01947258786E+00,+305.56531576E-03
-28.55000E-06,+19.47173389792E+00,+256.31908514E-03
-28.50000E-06,+18.66771379113E+00,+288.47988881E-03
-28.45000E-06,+18.66771379113E+00,+280.94220045E-03
-28.40000E-06,+18.61746253446E+00,+320.64069249E-03
-28.35000E-06,+18.66771379113E+00,+304.56029065E-03
-28.30000E-06,+18.66771379113E+00,+292.49998927E-03
-28.25000E-06,+18.66771379113E+00,+296.52008973E-03
-28.20000E-06,+18.66771379113E+00,+280.43968789E-03
-28.15000E-06,+18.26570373774E+00,+292.49998927E-03
-28.10000E-06,+18.66771379113E+00,+297.02260229E-03
-28.05000E-06,+18.66771379113E+00,+296.52008973E-03
-28.00000E-06,+18.66771379113E+00,+288.47988881E-03
-27.95000E-06,+18.26570373774E+00,+316.11807947E-03
-27.90000E-06,+18.66771379113E+00,+308.58039111E-03
-27.85000E-06,+18.66771379113E+00,+280.43968789E-03
-27.80000E-06,+18.66771379113E+00,+276.41958743E-03
-27.75000E-06,+18.66771379113E+00,+280.43968789E-03
-27.70000E-06,+18.66771379113E+00,+284.45978835E-03
